ligand_file_name,ligand_SMILES,ligand_stoichiometry,ligand_number_of_atoms,ligand_charge,ligand_multiplicity,ligand_convergence_criteria,ligand_dipole,ligand_molar_mass,ligand_molar_volume,ligand_electronic_spatial_extent,ligand_homo_energy,ligand_lumo_energy,ligand_electronegativity,ligand_hardness,ligand_electrophilicity,ligand_E_scf,ligand_zero_point_correction,ligand_E_thermal_correction,ligand_H_thermal_correction,ligand_G_thermal_correction,ligand_E_zpe,ligand_E,ligand_H,ligand_G,ligand_ES_root_dipole,ligand_ES_root_molar_volume,ligand_ES_root_electronic_spatial_extent,ligand_ES1_transition,ligand_ES1_osc_strength,ligand_ES1_<S**2>,ligand_ES2_transition,ligand_ES2_osc_strength,ligand_ES2_<S**2>,ligand_ES3_transition,ligand_ES3_osc_strength,ligand_ES3_<S**2>,ligand_ES4_transition,ligand_ES4_osc_strength,ligand_ES4_<S**2>,ligand_ES5_transition,ligand_ES5_osc_strength,ligand_ES5_<S**2>,ligand_ES6_transition,ligand_ES6_osc_strength,ligand_ES6_<S**2>,ligand_ES7_transition,ligand_ES7_osc_strength,ligand_ES7_<S**2>,ligand_ES8_transition,ligand_ES8_osc_strength,ligand_ES8_<S**2>,ligand_ES9_transition,ligand_ES9_osc_strength,ligand_ES9_<S**2>,ligand_ES10_transition,ligand_ES10_osc_strength,ligand_ES10_<S**2>,ligand_c_min_atom_number,ligand_c_min_atom,ligand_c_min_atom=N,ligand_c_min_atom=C,ligand_c_min_atom=O,ligand_c_min_Mulliken_charge,ligand_c_min_APT_charge,ligand_c_min_NPA_charge,ligand_c_min_NPA_core,ligand_c_min_NPA_valence,ligand_c_min_NPA_Rydberg,ligand_c_min_NPA_total,ligand_c_min_NMR_shift,ligand_c_min_NMR_anisotropy,ligand_c_min_ES_root_Mulliken_charge,ligand_c_min_ES_root_NPA_charge,ligand_c_min_ES_root_NPA_core,ligand_c_min_ES_root_NPA_valence,ligand_c_min_ES_root_NPA_Rydberg,ligand_c_min_ES_root_NPA_total,ligand_c_min+1_atom_number,ligand_c_min+1_atom,ligand_c_min+1_atom=C,ligand_c_min+1_atom=O,ligand_c_min+1_Mulliken_charge,ligand_c_min+1_APT_charge,ligand_c_min+1_NPA_charge,ligand_c_min+1_NPA_core,ligand_c_min+1_NPA_valence,ligand_c_min+1_NPA_Rydberg,ligand_c_min+1_NPA_total,ligand_c_min+1_NMR_shift,ligand_c_min+1_NMR_anisotropy,ligand_c_min+1_ES_root_Mulliken_charge,ligand_c_min+1_ES_root_NPA_charge,ligand_c_min+1_ES_root_NPA_core,ligand_c_min+1_ES_root_NPA_valence,ligand_c_min+1_ES_root_NPA_Rydberg,ligand_c_min+1_ES_root_NPA_total,ligand_c_max_atom_number,ligand_c_max_atom,ligand_c_max_atom=P,ligand_c_max_Mulliken_charge,ligand_c_max_APT_charge,ligand_c_max_NPA_charge,ligand_c_max_NPA_core,ligand_c_max_NPA_valence,ligand_c_max_NPA_Rydberg,ligand_c_max_NPA_total,ligand_c_max_NMR_shift,ligand_c_max_NMR_anisotropy,ligand_c_max_ES_root_Mulliken_charge,ligand_c_max_ES_root_NPA_charge,ligand_c_max_ES_root_NPA_core,ligand_c_max_ES_root_NPA_valence,ligand_c_max_ES_root_NPA_Rydberg,ligand_c_max_ES_root_NPA_total,ligand_c_max-1_atom_number,ligand_c_max-1_atom,ligand_c_max-1_atom=C,ligand_c_max-1_atom=H,ligand_c_max-1_atom=P,ligand_c_max-1_Mulliken_charge,ligand_c_max-1_APT_charge,ligand_c_max-1_NPA_charge,ligand_c_max-1_NPA_core,ligand_c_max-1_NPA_valence,ligand_c_max-1_NPA_Rydberg,ligand_c_max-1_NPA_total,ligand_c_max-1_NMR_shift,ligand_c_max-1_NMR_anisotropy,ligand_c_max-1_ES_root_Mulliken_charge,ligand_c_max-1_ES_root_NPA_charge,ligand_c_max-1_ES_root_NPA_core,ligand_c_max-1_ES_root_NPA_valence,ligand_c_max-1_ES_root_NPA_Rydberg,ligand_c_max-1_ES_root_NPA_total,ligand_c_min_%VBur,ligand_c_min+1_%VBur,ligand_c_max_%VBur,ligand_c_max-1_%VBur
SPhos-23,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C26H35O2P,64,0,1,met,1.1486,410.5351,4022.937,11239.1749,-0.19775,-0.0047,0.10122500000000001,0.096525,0.096525,-1503.6388072,0.561307,0.589523,0.590467,0.501714,-1503.0775,-1503.049285,-1503.04834,-1503.137093,6.4616,3904.615,11244.3252,283.10,0.0081,0.000,264.43,0.0220,0.000,252.16,0.0075,0.000,248.35,0.0046,0.000,247.08,0.0081,0.000,245.05,0.0314,0.000,236.09,0.0150,0.000,233.07,0.0040,0.000,232.61,0.0263,0.000,221.36,0.0230,0.000,30,O,0,0,1,-0.511599,-0.820478,-0.52388,1.99973,6.51279,0.01136,8.52388,235.6877,90.5091,-0.490348,-0.50457,1.99973,6.49321,0.01163,8.50457,28,O,0,1,-0.508533,-0.820954,-0.52092,1.99973,6.50985,0.01134,8.52092,234.0023,92.3035,-0.489945,-0.50568,1.99973,6.49439,0.01156,8.50568,7,P,1,0.410956,0.485152,0.84810,9.99861,4.11743,0.03587,14.15190,379.0941,64.7117,0.553012,1.25609,9.99758,3.70528,0.04106,13.74391,27,C,1,0,0,0.369321,0.574504,0.35642,1.99872,3.62330,0.02155,5.64358,39.5835,124.1469,0.356075,0.34918,1.99871,3.63023,0.02188,5.65082,0.6500404179515583,0.6377054579204215,0.8249154216939611,0.7032723571150564
SPhos-24,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C26H35O2P,64,0,1,met,1.1876,410.5351,3817.832,11281.4301,-0.19678,-0.00745,0.10211500000000001,0.094665,0.094665,-1503.63406949,0.561393,0.589648,0.590592,0.501723,-1503.072677,-1503.044422,-1503.043478,-1503.132347,5.7583,3975.269,11284.2133,287.69,0.0209,0.000,269.98,0.0263,0.000,257.82,0.0110,0.000,252.92,0.0372,0.000,247.69,0.0035,0.000,245.24,0.0123,0.000,237.75,0.0561,0.000,232.94,0.0066,0.000,231.89,0.0042,0.000,222.22,0.0184,0.000,30,O,0,0,1,-0.511092,-0.836959,-0.52444,1.99973,6.51345,0.01126,8.52444,235.2982,91.1344,-0.490803,-0.50579,1.99973,6.49453,0.01152,8.50579,28,O,0,1,-0.506730,-0.821931,-0.51923,1.99973,6.50808,0.01143,8.51923,232.8070,94.3127,-0.493033,-0.51026,1.99973,6.49891,0.01162,8.51026,7,P,1,0.401544,0.509539,0.86046,9.99864,4.10242,0.03847,14.13954,359.4428,35.0720,0.561658,1.28986,9.99761,3.66896,0.04358,13.71014,27,C,1,0,0,0.374605,0.575475,0.36013,1.99873,3.61959,0.02155,5.63987,39.6564,124.0388,0.353285,0.34803,1.99872,3.63156,0.02170,5.65197,0.6390826621957426,0.6568366216580341,0.8031795455225891,0.7084518427591988
SPhos-25,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C26H35O2P,64,0,1,met,1.2872,410.5351,3381.102,11121.305,-0.19257,-0.00075,0.09666,0.09591,0.09591,-1503.63847444,0.561368,0.58963,0.590574,0.501758,-1503.077106,-1503.048845,-1503.047901,-1503.136717,6.507,3485.673,11125.7248,280.38,0.0377,0.000,269.41,0.0308,0.000,256.73,0.0207,0.000,249.89,0.0114,0.000,243.17,0.0010,0.000,241.02,0.0174,0.000,233.13,0.0039,0.000,231.78,0.0147,0.000,228.76,0.0054,0.000,226.27,0.0294,0.000,28,O,0,0,1,-0.511257,-0.819693,-0.52496,1.99974,6.51393,0.01129,8.52496,237.1938,87.1949,-0.490475,-0.50604,1.99974,6.49476,0.01155,8.50604,30,O,0,1,-0.506786,-0.817174,-0.51735,1.99973,6.50616,0.01146,8.51735,232.5470,96.3625,-0.487785,-0.50216,1.99973,6.49074,0.01168,8.50216,7,P,1,0.418803,0.457132,0.85696,9.99861,4.10714,0.03729,14.14304,379.1758,52.7294,0.548629,1.23823,9.99766,3.72065,0.04347,13.76177,23,C,1,0,0,0.378114,0.578146,0.36020,1.99872,3.61940,0.02167,5.63980,39.4824,124.7055,0.363347,0.35400,1.99870,3.62541,0.02188,5.64600,0.6199215592347534,0.6194125924373521,0.826981228106943,0.7044399868267417
SPhos-26,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C26H35O2P,64,0,1,met,1.1486,410.5351,4259.435,11239.1945,-0.19775,-0.0047,0.10122500000000001,0.096525,0.096525,-1503.63880719,0.561307,0.589523,0.590467,0.501714,-1503.0775,-1503.049285,-1503.04834,-1503.137094,6.4616,3273.455,11244.3449,283.10,0.0081,0.000,264.43,0.0220,0.000,252.16,0.0075,0.000,248.35,0.0046,0.000,247.08,0.0081,0.000,245.05,0.0314,0.000,236.09,0.0150,0.000,233.07,0.0040,0.000,232.61,0.0263,0.000,221.36,0.0230,0.000,30,O,0,0,1,-0.511599,-0.820479,-0.52388,1.99973,6.51279,0.01136,8.52388,235.6877,90.5090,-0.490348,-0.50457,1.99973,6.49321,0.01163,8.50457,28,O,0,1,-0.508533,-0.820953,-0.52092,1.99973,6.50985,0.01134,8.52092,234.0023,92.3040,-0.489945,-0.50568,1.99973,6.49439,0.01156,8.50568,7,P,1,0.410955,0.485150,0.84810,9.99861,4.11743,0.03587,14.15190,379.0934,64.7119,0.553012,1.25609,9.99758,3.70528,0.04106,13.74391,27,C,1,0,0,0.369322,0.574505,0.35642,1.99872,3.62330,0.02155,5.64358,39.5834,124.1471,0.356074,0.34918,1.99871,3.63023,0.02188,5.65082,0.6500104787281817,0.637735397143798,0.8249154216939611,0.7032424178916798
SPhos-27,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C26H35O2P,64,0,1,met,1.2866,410.5351,3488.041,11121.5523,-0.19257,-0.00075,0.09666,0.09591,0.09591,-1503.63847426,0.561367,0.58963,0.590574,0.501752,-1503.077107,-1503.048845,-1503.047901,-1503.136722,6.5047,3697.323,11125.9725,280.37,0.0378,0.000,269.42,0.0308,0.000,256.71,0.0207,0.000,249.91,0.0115,0.000,243.17,0.0010,0.000,241.03,0.0175,0.000,233.13,0.0039,0.000,231.77,0.0147,0.000,228.76,0.0054,0.000,226.27,0.0294,0.000,30,O,0,0,1,-0.511261,-0.819759,-0.52497,1.99974,6.51394,0.01129,8.52497,237.2018,87.1832,-0.490484,-0.50605,1.99974,6.49477,0.01155,8.50605,28,O,0,1,-0.506784,-0.817148,-0.51735,1.99973,6.50616,0.01146,8.51735,232.5491,96.3657,-0.487785,-0.50216,1.99973,6.49074,0.01168,8.50216,7,P,1,0.418813,0.457120,0.85699,9.99861,4.10712,0.03729,14.14301,379.1778,52.7401,0.548627,1.23812,9.99766,3.72076,0.04347,13.76188,27,C,1,0,0,0.378135,0.578125,0.36022,1.99872,3.61939,0.02167,5.63978,39.4830,124.7077,0.363365,0.35404,1.99870,3.62538,0.02188,5.64596,0.6200712553516362,0.6195024101074817,0.8269213496601897,0.7044998652734947
SPhos-28,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C26H35O2P,64,0,1,met,1.2703,410.5351,3919.075,11140.9469,-0.1945,-0.00479,0.099645,0.09485500000000001,0.09485500000000001,-1503.63881397,0.561456,0.589675,0.590619,0.501861,-1503.077358,-1503.049139,-1503.048194,-1503.136953,6.0645,4341.721,11144.2062,286.78,0.0225,0.000,269.74,0.0255,0.000,253.88,0.0103,0.000,250.33,0.0160,0.000,248.12,0.0232,0.000,245.75,0.0096,0.000,234.42,0.0301,0.000,232.59,0.0043,0.000,232.10,0.0083,0.000,224.21,0.0283,0.000,30,O,0,0,1,-0.511058,-0.827266,-0.52374,1.99974,6.51269,0.01131,8.52374,234.6616,92.3525,-0.490872,-0.50557,1.99974,6.49426,0.01158,8.50557,28,O,0,1,-0.509487,-0.824449,-0.52006,1.99973,6.50894,0.01138,8.52006,234.3531,94.6587,-0.494000,-0.50848,1.99973,6.49717,0.01158,8.50848,7,P,1,0.416445,0.480705,0.85567,9.99862,4.10854,0.03718,14.14433,379.7014,41.2339,0.560154,1.26717,9.99761,3.69214,0.04308,13.73283,27,C,1,0,0,0.372773,0.578790,0.35873,1.99873,3.62099,0.02155,5.64127,39.4427,124.5469,0.355950,0.35019,1.99871,3.62938,0.02173,5.64981,0.6388730876321068,0.6536630639801203,0.8234184605251339,0.7096194724708841
SPhos-29,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C26H35O2P,64,0,1,met,1.2708,410.5351,3381.809,11140.9809,-0.19449,-0.00479,0.09963999999999999,0.09485,0.09485,-1503.63881384,0.561456,0.589676,0.59062,0.501855,-1503.077358,-1503.049138,-1503.048194,-1503.136959,6.0637,3650.817,11144.2413,286.78,0.0225,0.000,269.76,0.0255,0.000,253.88,0.0103,0.000,250.32,0.0160,0.000,248.12,0.0233,0.000,245.74,0.0095,0.000,234.43,0.0302,0.000,232.59,0.0043,0.000,232.09,0.0082,0.000,224.21,0.0282,0.000,28,O,0,0,1,-0.511052,-0.827269,-0.52373,1.99974,6.51269,0.01131,8.52373,234.6667,92.3543,-0.490871,-0.50558,1.99974,6.49426,0.01158,8.50558,30,O,0,1,-0.509478,-0.824461,-0.52005,1.99973,6.50894,0.01138,8.52005,234.3588,94.6634,-0.494007,-0.50850,1.99973,6.49719,0.01158,8.50850,7,P,1,0.416464,0.480723,0.85567,9.99862,4.10853,0.03718,14.14433,379.6911,41.2643,0.560205,1.26719,9.99761,3.69212,0.04308,13.73281,23,C,1,0,0,0.372779,0.578783,0.35874,1.99873,3.62098,0.02156,5.64126,39.4451,124.5468,0.355945,0.35018,1.99871,3.62938,0.02173,5.64982,0.638992844525613,0.6536031855333673,0.8236280350887698,0.7094398371306249
SPhos-30,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C26H35O2P,64,0,1,met,1.1486,410.5351,3470.697,11239.1916,-0.19775,-0.0047,0.10122500000000001,0.096525,0.096525,-1503.6388072,0.561307,0.589523,0.590467,0.501714,-1503.0775,-1503.049285,-1503.04834,-1503.137093,6.4616,4101.733,11244.3422,283.10,0.0081,0.000,264.43,0.0220,0.000,252.16,0.0075,0.000,248.35,0.0046,0.000,247.08,0.0081,0.000,245.05,0.0314,0.000,236.09,0.0150,0.000,233.07,0.0040,0.000,232.61,0.0263,0.000,221.36,0.0230,0.000,28,O,0,0,1,-0.511599,-0.820479,-0.52388,1.99973,6.51279,0.01136,8.52388,235.6877,90.5087,-0.490348,-0.50457,1.99973,6.49321,0.01163,8.50457,30,O,0,1,-0.508533,-0.820953,-0.52092,1.99973,6.50985,0.01134,8.52092,234.0023,92.3036,-0.489945,-0.50568,1.99973,6.49439,0.01156,8.50568,7,P,1,0.410955,0.485151,0.84810,9.99861,4.11743,0.03587,14.15190,379.0938,64.7117,0.553012,1.25609,9.99758,3.70528,0.04106,13.74391,23,C,1,0,0,0.369322,0.574504,0.35642,1.99872,3.62330,0.02155,5.64358,39.5836,124.1471,0.356074,0.34918,1.99871,3.63023,0.02188,5.65082,0.6500104787281817,0.637735397143798,0.8249154216939611,0.7032424178916798
Xantphos-3,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,met,3.119,578.6287,4356.637,19788.0981,-0.19806,-0.02689,0.112475,0.08558500000000001,0.08558500000000001,-2263.34660559,0.595856,0.631962,0.632906,0.524367,-2262.75075,-2262.714644,-2262.7137,-2262.822238,5.5626,4937.522,19791.7775,313.14,0.0089,0.000,301.83,0.0860,0.000,292.81,0.0105,0.000,285.95,0.0753,0.000,282.46,0.0014,0.000,278.21,0.0673,0.000,276.29,0.0274,0.000,275.77,0.0149,0.000,271.87,0.0464,0.000,267.76,0.0520,0.000,6,O,0,0,1,-0.566691,-0.994535,-0.49235,1.99968,6.48191,0.01075,8.49235,165.7190,184.4006,-0.586900,-0.51181,1.99969,6.50157,0.01054,8.51181,3,C,1,0,-0.437745,0.001147,-0.65558,1.99939,4.64683,0.00936,6.65558,154.1309,38.4427,-0.433640,-0.65562,1.99939,4.64665,0.00958,6.65562,13,P,1,0.431118,0.697770,0.93420,9.99842,4.02586,0.04152,14.06580,373.2766,39.6181,0.399855,0.94664,9.99828,4.01084,0.04423,14.05336,27,P,0,0,1,0.364155,0.699855,0.90644,9.99845,4.05084,0.04428,14.09356,342.0229,50.4560,0.491240,1.23386,9.99764,3.71968,0.04882,13.76614,0.7531211640370049,0.5463309481752043,0.7675219304811233,0.7175234274422921
Xantphos-4,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,met,2.0273,578.6287,5272.906,22900.0774,-0.20178,-0.02254,0.11216,0.08961999999999999,0.08961999999999999,-2263.35310186,0.595639,0.631917,0.632861,0.521414,-2262.757463,-2262.721185,-2262.720241,-2262.831688,3.8781,5224.97,22903.3153,295.78,0.0360,0.000,290.55,0.1660,0.000,284.30,0.0297,0.000,279.50,0.2084,0.000,276.84,0.0909,0.000,274.40,0.0407,0.000,271.11,0.0155,0.000,267.87,0.0002,0.000,267.15,0.0044,0.000,264.65,0.0079,0.000,6,O,0,0,1,-0.559783,-1.049277,-0.49125,1.99968,6.48107,0.01049,8.49125,170.1766,175.2353,-0.572646,-0.50045,1.99968,6.49048,0.01029,8.50045,3,C,1,0,-0.443000,-0.000441,-0.65665,1.99939,4.64782,0.00944,6.65665,156.2669,35.9485,-0.440590,-0.65729,1.99939,4.64823,0.00968,6.65729,13,P,1,0.415218,0.732546,0.92471,9.99843,4.03576,0.04110,14.07529,376.3243,29.2776,0.450617,1.06597,9.99796,3.89054,0.04552,13.93403,27,P,0,0,1,0.419247,0.719555,0.93076,9.99842,4.02994,0.04088,14.06924,369.2100,35.4194,0.461709,1.09781,9.99786,3.85826,0.04606,13.90219,0.6926439328163827,0.5485464507050687,0.7287506362084967,0.7268045866890213
Xantphos-5,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,met,2.0275,578.6287,3834.821,22900.4987,-0.20179,-0.02254,0.112165,0.089625,0.089625,-2263.35310186,0.595639,0.631917,0.632861,0.521416,-2262.757463,-2262.721185,-2262.720241,-2262.831686,3.878,4937.332,22903.731,295.78,0.0360,0.000,290.55,0.1660,0.000,284.29,0.0297,0.000,279.50,0.2085,0.000,276.84,0.0909,0.000,274.40,0.0407,0.000,271.11,0.0155,0.000,267.87,0.0002,0.000,267.15,0.0045,0.000,264.65,0.0079,0.000,6,O,0,0,1,-0.559777,-1.049295,-0.49125,1.99968,6.48107,0.01049,8.49125,170.1772,175.2470,-0.572645,-0.50045,1.99968,6.49048,0.01029,8.50045,3,C,1,0,-0.442976,-0.000454,-0.65665,1.99939,4.64781,0.00944,6.65665,156.2578,35.9594,-0.440566,-0.65729,1.99939,4.64822,0.00968,6.65729,13,P,1,0.415217,0.732585,0.92471,9.99843,4.03577,0.04110,14.07529,376.3334,29.2752,0.450588,1.06591,9.99796,3.89060,0.04552,13.93409,27,P,0,0,1,0.419241,0.719563,0.93076,9.99842,4.02994,0.04088,14.06924,369.2225,35.4224,0.461737,1.09789,9.99786,3.85818,0.04607,13.90211,0.6926139935930062,0.5486362683751983,0.7287506362084967,0.7268045866890213
Xantphos-6,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,met,1.5037,578.6287,5107.143,22456.127,-0.19872,-0.02012,0.10942,0.0893,0.0893,-2263.35527463,0.595704,0.631986,0.632931,0.522094,-2262.759571,-2262.723288,-2262.722344,-2262.833181,0.2913,4961.225,22460.9666,292.15,0.1464,0.000,289.49,0.1325,0.000,282.87,0.0949,0.000,281.37,0.0179,0.000,276.47,0.0059,0.000,275.08,0.0256,0.000,274.93,0.0562,0.000,266.55,0.0002,0.000,265.40,0.0474,0.000,262.84,0.0134,0.000,6,O,0,0,1,-0.564924,-1.039593,-0.49153,1.99968,6.48134,0.01050,8.49153,169.9213,185.7676,-0.528910,-0.43213,1.99969,6.42169,0.01075,8.43213,1,C,1,0,-0.436089,-0.002537,-0.65552,1.99939,4.64686,0.00927,6.65552,154.3581,38.6203,-0.434650,-0.65743,1.99938,4.64817,0.00988,6.65743,27,P,1,0.414432,0.746383,0.92287,9.99842,4.03719,0.04152,14.07713,370.8450,34.6325,0.433917,1.00461,9.99815,3.95259,0.04466,13.99539,13,P,0,0,1,0.414440,0.746337,0.92287,9.99842,4.03719,0.04152,14.07713,370.8365,34.6174,0.433943,1.00444,9.99815,3.95278,0.04464,13.99556,0.7065956109098529,0.5437561749648214,0.7374629502110716,0.737492889434448
Xantphos-8,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,met,1.504,578.6287,4474.625,22456.7132,-0.19872,-0.02012,0.10942,0.0893,0.0893,-2263.35527463,0.595704,0.631987,0.632931,0.522095,-2262.759571,-2262.723288,-2262.722344,-2262.833179,0.2905,5009.635,22461.5501,292.15,0.1464,0.000,289.48,0.1326,0.000,282.87,0.0949,0.000,281.37,0.0179,0.000,276.47,0.0059,0.000,275.07,0.0255,0.000,274.92,0.0562,0.000,266.54,0.0002,0.000,265.39,0.0474,0.000,262.84,0.0133,0.000,6,O,0,0,1,-0.564919,-1.039599,-0.49153,1.99968,6.48134,0.01050,8.49153,169.9217,185.7651,-0.528904,-0.43213,1.99969,6.42169,0.01075,8.43213,1,C,1,0,-0.436087,-0.002539,-0.65552,1.99939,4.64686,0.00927,6.65552,154.3579,38.6208,-0.434648,-0.65743,1.99938,4.64817,0.00988,6.65743,27,P,1,0.414435,0.746411,0.92285,9.99842,4.03721,0.04152,14.07715,370.8474,34.6353,0.433934,1.00453,9.99815,3.95267,0.04465,13.99547,13,P,0,0,1,0.414443,0.746373,0.92286,9.99842,4.03720,0.04152,14.07714,370.8454,34.6190,0.433938,1.00450,9.99815,3.95271,0.04465,13.99550,0.7065656716864764,0.5437561749648214,0.737433010987695,0.7374629502110716
Xantphos-9,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,met,2.0275,578.6287,4122.407,22900.4202,-0.20178,-0.02254,0.11216,0.08961999999999999,0.08961999999999999,-2263.35310187,0.595639,0.631917,0.632861,0.521414,-2262.757463,-2262.721185,-2262.720241,-2262.831688,3.8784,5320.781,22903.6572,295.78,0.0360,0.000,290.55,0.1659,0.000,284.30,0.0297,0.000,279.51,0.2084,0.000,276.84,0.0911,0.000,274.40,0.0406,0.000,271.11,0.0155,0.000,267.87,0.0002,0.000,267.15,0.0044,0.000,264.65,0.0079,0.000,6,O,0,0,1,-0.559780,-1.049282,-0.49125,1.99968,6.48107,0.01049,8.49125,170.1795,175.2372,-0.572651,-0.50046,1.99968,6.49049,0.01029,8.50046,1,C,1,0,-0.442990,-0.000447,-0.65665,1.99939,4.64782,0.00944,6.65665,156.2627,35.9534,-0.440580,-0.65729,1.99939,4.64822,0.00968,6.65729,27,P,1,0.415222,0.732599,0.92471,9.99843,4.03577,0.04110,14.07529,376.3280,29.2755,0.450503,1.06570,9.99796,3.89081,0.04552,13.93430,13,P,0,0,1,0.419247,0.719533,0.93076,9.99842,4.02994,0.04088,14.06924,369.2212,35.4312,0.461833,1.09810,9.99786,3.85796,0.04607,13.90190,0.6926139935930062,0.5485464507050687,0.7287506362084967,0.7267746474656448
Xantphos-16,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,met,3.1193,578.6287,4405.315,19788.2746,-0.19806,-0.02689,0.112475,0.08558500000000001,0.08558500000000001,-2263.34660556,0.595855,0.631961,0.632905,0.524365,-2262.750751,-2262.714644,-2262.7137,-2262.822241,5.5631,5518.746,19791.9516,313.16,0.0090,0.000,301.84,0.0860,0.000,292.83,0.0105,0.000,285.97,0.0753,0.000,282.46,0.0014,0.000,278.21,0.0672,0.000,276.30,0.0275,0.000,275.77,0.0149,0.000,271.88,0.0466,0.000,267.77,0.0520,0.000,6,O,0,0,1,-0.566681,-0.994543,-0.49234,1.99968,6.48190,0.01075,8.49234,165.7194,184.4026,-0.586891,-0.51180,1.99969,6.50157,0.01054,8.51180,1,C,1,0,-0.437745,0.001148,-0.65558,1.99939,4.64683,0.00936,6.65558,154.1314,38.4423,-0.433638,-0.65562,1.99939,4.64665,0.00958,6.65562,27,P,1,0.431079,0.697657,0.93423,9.99842,4.02584,0.04152,14.06577,373.2746,39.6027,0.399808,0.94662,9.99828,4.01087,0.04423,14.05338,13,P,0,0,1,0.364187,0.699756,0.90647,9.99845,4.05081,0.04428,14.09353,342.0236,50.4211,0.491304,1.23394,9.99764,3.71960,0.04881,13.76606,0.7530313463668752,0.5463309481752043,0.7674620520343702,0.7175234274422921
Xantphos-24,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,met,1.5039,578.6287,4766.544,22456.0476,-0.19872,-0.02011,0.109415,0.08930500000000001,0.08930500000000001,-2263.35527464,0.595704,0.631987,0.632931,0.522094,-2262.75957,-2262.723288,-2262.722344,-2262.83318,0.2911,5252.926,22460.8852,292.14,0.1464,0.000,289.48,0.1325,0.000,282.87,0.0949,0.000,281.36,0.0179,0.000,276.47,0.0060,0.000,275.08,0.0256,0.000,274.92,0.0562,0.000,266.54,0.0002,0.000,265.39,0.0474,0.000,262.84,0.0134,0.000,6,O,0,0,1,-0.564929,-1.039595,-0.49153,1.99968,6.48135,0.01050,8.49153,169.9214,185.7661,-0.528909,-0.43212,1.99969,6.42168,0.01075,8.43212,1,C,1,0,-0.436088,-0.002537,-0.65552,1.99939,4.64686,0.00927,6.65552,154.3582,38.6201,-0.434649,-0.65743,1.99938,4.64817,0.00988,6.65743,27,P,1,0.414441,0.746342,0.92287,9.99842,4.03719,0.04152,14.07713,370.8450,34.6247,0.433923,1.00444,9.99815,3.95277,0.04464,13.99556,13,P,0,0,1,0.414448,0.746331,0.92287,9.99842,4.03719,0.04152,14.07713,370.8396,34.6177,0.433947,1.00458,9.99815,3.95262,0.04465,13.99542,0.7065956109098529,0.5437561749648214,0.737433010987695,0.737433010987695
